Hybridization REF	TCGA-D8-A140-01A-11R-A115-07
C9orf23	0.003
CADPS	-1.449
GOLGA8A	-3.029625
TMEM57	0.363666666666667
RGL3	1.205
S100A14	-0.7265
FGFR2	1.7180625
XRCC3	-0.51175
RTN4RL2	0.50475
MGC3771	2.393
GH2	-0.0193333333333333
BTBD2	-0.0675
LMO2	-0.09025
RDBP	-0.5295
ACRBP	-1.48275
AMY2A	2.86175
DUOXA1	2.2175
PTK7	-0.980833333333333
TWF2	-0.602166666666667
FAM80A	-0.9865
TNNI2	-2.46083333333333
GLT25D1	-0.512666666666667
OCC-1	-2.94875
CYC1	-0.835
RPL22	-0.367181818181818
MORN3	1.559
DISP1	2.052
PRB2	-0.295
CHUK	0.55275
HR	-0.035
CCDC134	-0.823375
DENND4B	-0.6575
C14orf130	-0.123375
RAB33A	-1.08775
DCST2	0.24
TNMD	-0.723
PEX7	0.93675
FAM62A	-0.633125
SRD5A2L	1.91725
IL22	-0.4425
RPS26	-1.60783333333333
HOXC5	0.777
SPATA6	0.285
FLJ38482	0.72325
ZNF234	1.0245
C18orf22	0.6255
SPATA22	1.67275
THOC1	-0.44925
CYP7B1	4.36625
KCNC3	0.2065
C8orf42	-1.6925
ALDH1B1	-0.9935
CCDC100	0.8405
ARMC4	-2.775
FAM18B2	0.23075
SLC44A1	1.07025
FBXO17	-1.35333333333333
C6orf107	-0.24825
C19orf29	-0.515
ZC3HAV1L	-0.4235
PARP6	-0.0652
SULT2A1	-4.392875
C1orf159	-0.758
TMC1	0.72875
CHST14	-0.35175
GAMT	-0.126333333333333
SMCP	-0.0473333333333333
TSPAN33	0.762833333333333
MIDN	-0.304625
NOX4	2.38475
RNASEN	-0.7064
TBX1	2.713
SALL2	0.384
C10orf35	1.01575
CYP2E1	0.272125
LRFN2	2.8035
ACO1	-1.15966666666667
IQCG	1.2402
MEGF9	2.8605
TM7SF4	1.8115
PLEKHA1	0.308733333333333
STK33	-3.1295
C1orf210	2.43775
SNUPN	0.3408
KIAA0406	-0.5192
C20orf29	0.07575
TMEM55B	-0.1135
OSTM1	-1.095375
CLCN7	-0.1515
OTP	0.483
FLJ23049	-1.157
HEATR4	1.0275
MAP3K10	-0.930166666666667
PCDHGA9	0.3425
AMDHD2	0.03
LCTL	-2.5315
PDCD2L	-0.3125
CABLES2	-0.14625
SLC5A9	-0.5395
CLCA2	-2.75283333333333
MGC16025	1.4995
STRAP	-0.510833333333333
C20orf196	0.097
RRBP1	-0.325333333333333
NAT13	-0.88125
MAT2B	0.46925
CSNK1D	-0.618833333333333
KIR3DL1	0.01
PRKAG3	0.45
ZNF599	0.7765
PRM3	1.251
PER2	0.83
ASPHD1	-1.347
PRMT6	-0.94925
KCNE1L	-1.256
FAM118A	-1.01116666666667
TAF4	0.073
NDUFB6	-0.158
TRIM9	-1.7085
PMFBP1	-1.111
KY	0.4305
DKFZp762E1312	-2.318
CSMD1	-1.624
TBP	-1.074
OR1Q1	0.328666666666667
RETNLB	0.02475
HPGD	-0.364785714285714
DNAJC12	3.13233333333333
FKBP1B	-2.58475
ANKRD24	0.364
CXXC5	1.15166666666667
IL3	0.254625
DRAM	0.4626
PTCH1	-1.733125
TP53BP1	-0.09275
SLC17A7	-0.174875
COL25A1	-1.4532
AMACR	-0.143333333333333
RHCG	1.795
VPS13A	-0.097
FAM55D	2.0165
PRPF38B	-0.432416666666667
OSBPL6	-2.61175
PFDN5	-0.0423
CMTM6	1.289125
KCNK12	-1.746
RP2	0.47625
C16orf52	-2.01975
PICK1	-0.1465
IFNE1	-1.52166666666667
SEMA4B	0.50675
TYRO3	-1.851
OR12D2	0.7575
CSNK1A1	0.44495
FANCF	2.172
LONP2	0.403625
TBL1Y	-0.46075
LDOC1L	0.2325
CCNC	-0.56125
C3orf60	0.9805
CHKA	-1.012
UBAP1	0.3235
MAP3K1	1.1845
ANKRD9	-0.72325
FAM92A1	-2.33283333333333
GAB2	1.1695
AZU1	1.494
DIS3	-0.328333333333333
C21orf109	-1.3555
IQCB1	-0.138
SPATS2	0.0186666666666667
EFCAB3	-0.75725
PRB3	-0.368875
FUZ	0.4485
ZNF813	0.639125
BMPER	-1.6505
HEG1	-0.767625
ALS2CR11	-1.32375
SURF2	-0.23225
PSMC1	-0.03675
OR2D2	0.735
SLC7A8	-0.8395
C4orf40	0.1385
SPATA7	0.39675
MAZ	0.0438333333333333
PIN4	0.67325
PDE1A	-0.28025
TAF6L	-0.245333333333333
OR2T34	0.3835
KIAA0284	0.76475
ACADS	0.886181818181818
MKRN2	-0.61
C18orf56	-3.4055
MS4A6E	-0.136
GALNT4	-0.3234
C22orf31	-0.1995
FLJ36070	-0.094
PSME4	-0.81575
TFG	0.3372
EPHX2	1.1885
ANXA5	-0.05525
KRTAP1-1	-0.2897
BATF	2.3445
KARS	-1.432
MSTP9	0.3945
GPR26	-0.037625
CCDC72	0.479
TEF	0.641666666666667
FOXK1	-0.8991
PRLHR	-0.165
EMX1	2.27725
C11orf30	0.312625
ICK	0.90325
THSD7B	0.00350000000000003
C21orf100	-1.6425
DUOX1	2.1025
EFCAB4B	-0.35925
UBE2G2	-0.767
C3orf54	0.3665
PARP1	-0.52125
FAM60A	-2.6185
C6orf146	-0.580666666666667
OR9K2	0.388
DDX55	-0.470166666666667
RPS15	0.492416666666667
ZNF618	1.003625
DKFZp686D0972	-0.812
SSPO	0.7985
SHFM3P1	0.153833333333333
CPA6	4.44125
JAG2	1.32575
DEFA3	0.35975
PPBPL2	0.012
CD34	3.640375
SLCO4A1	-2.767625
AFG3L1	-0.876
SHD	-1.04525
RP13-122B23.3	-1.046
PRKCSH	-0.915833333333333
DPH5	-0.162
HLA-F	1.90725
TBC1D4	0.0375
RIG	-0.00283333333333335
GLUD1	0.0991666666666667
HNRPCL1	0.494375
HBXIP	0.258
RNF207	-0.4575
APIP	0.6915
PLA2G3	2.1165
CCDC84	-1.50975
MYLIP	0.0804615384615385
PHIP	0.481
AARS2	-0.617333333333333
DHX32	0.44875
SCAPER	0.759
MEN1	-0.06575
NIP7	-0.882
FLJ25404	-0.097
FASTKD3	0.0185
TMEM158	-2.94108333333333
RARA	2.1325
BDH1	0.192
ANKRD16	0.684
CARM1	0.124
SS18	0.201
IKZF2	0.40075
MYD88	0.046625
PML	0.2875
TAF1A	-0.2345
CBFB	-0.30475
HIST1H3H	1.76833333333333
C7orf29	-2.30425
COMMD4	0.385166666666667
DPP3	-0.78375
DAB2	0.222125
LOC388882	-0.275
YPEL4	-1.007625
AGBL3	-0.108
LRP6	-0.3716
SERPINH1	-1.026
TLE1	-0.06825
CD244	0.4535
ZDHHC15	1.13125
MGLL	0.1537
PLDN	0.509166666666667
LOC654346	1.442
FAP	2.445
GPR37	0.676833333333333
SCARA5	-0.897333333333333
EBF4	1.99672727272727
LSM6	-0.232
MLLT1	-0.011875
SLC5A12	-0.569
A2BP1	-1.97016666666667
COPS5	0.4475
TPM4	-0.103428571428571
TNFSF4	1.37466666666667
ACADSB	3.04733333333333
HERPUD1	1.7575
BCL2L11	-0.0266111111111112
CEP78	-1.253875
CDCA3	-1.341625
WBSCR19	0.1751
MYO1A	-2.169
PPEF1	2.92166666666667
LOC440348	-0.48325
CPEB2	1.857125
BPTF	1.27483333333333
RPL21	-0.590625
GSX2	0.274
ADPRH	0.773
C17orf68	0.385833333333333
KCNS1	-1.28266666666667
MLLT6	0.7696
PIWIL4	0.202
RNF26	-1.5375
RAP1B	0.081875
ADAMTS1	-2.1133
ZNF571	1.34275
P2RY6	0.3885
TRIM21	1.1915
CADM3	-0.55675
NLRC5	0.7365
ADRA2B	0.034
LOC90835	-0.532375
PCF11	1.66875
LOC400451	1.25925
GLTSCR1	-0.0139
C17orf88	-0.360833333333333
CDH16	-1.6945
FGF7	1.935625
PCSK4	-0.190166666666667
NPC1L1	-1.74466666666667
TAT	0.13825
TBCA	0.04
MGC33407	-0.116
GPR115	-0.707
CYGB	0.8605
FNBP4	-0.364333333333333
C12orf43	-0.008
CBL	-0.8773
CLECL1	1.9145
PPAPDC1A	0.93775
WDR25	0.3855
SGCA	1.2255
C22orf29	0.288166666666667
YIPF1	0.78375
GALK2	0.6435
RAB3B	-3.07116666666667
LOC440087	0.60725
UCP1	-0.6255
REEP5	1.9955
FADD	0.1114
FOXA1	3.48825
CACNA1A	0.1265
ABI1	0.440666666666667
GRIN2D	-1.3535
SLC1A4	-0.122666666666667
LOC401127	0.055
HINT2	0.60925
PLD4	-0.2975
ZNF286A	-0.6605
ENY2	-0.349
IL1F6	0.287
PXDNL	1.4285
C20orf79	-0.0353333333333333
TNFSF13B	3.62566666666667
DENND3	-0.130875
JARID1D	-2.8895
HIST1H2AK	1.894625
LOC93349	-0.4909
SSH1	-1.2617
ENSA	0.27625
LOC219854	-0.222166666666667
CKAP2	-1.4014
DKFZP564J102	0.0751666666666667
MGC87315	0.152166666666667
HNRPAB	-0.95775
AMH	-1.957
ZNF526	0.2915
BRUNOL5	-0.3998
CACNG3	0.0231666666666667
TRPM1	-2.5285
PPP2R1A	-0.153375
COL2A1	-1.53875
DDN	-0.539166666666667
FLJ25770	2.11408333333333
HK2	-0.263714285714286
ELOVL6	-1.18075
MDK	0.33825
EPHX1	1.08075
RASSF2	0.283
DKFZP434B0335	-0.35125
DLX3	-0.444625
PRTN3	1.261
AVPR1A	0.567
C21orf125	0.02025
TNFAIP8	-0.965333333333333
GNB2L1	-0.686
CALCRL	3.6945
SCGB2A2	2.6885
UBXD7	-0.014
ZNF674	-0.0115
TMEM35	-0.340125
BRSK2	-0.553125
HECTD3	0.0351666666666667
TMEM188	0.206583333333333
LGALS9	1.93925
SCARB2	1.1895
USP34	0.36125
C17orf28	1.79858333333333
ZDHHC23	-0.8085
AQP12B	-0.4
SLC16A3	-1.369125
APLP2	0.8255
ITIH2	-4.2515
MICAL3	-1.1125
TNNI3K	2.7984
HDAC2	-1.31425
PRR7	-2.0185
THBS2	-0.6535
LOC751071	-1.2555
CA2	-0.896166666666666
RANBP17	-0.9975
RLN3	-0.115
CRYZ	0.5405
GBAS	-0.2535
TAS1R1	-0.59775
MPZL3	0.5225
PCDH8	0.27225
HSP90B1	-0.175166666666667
KCNK15	1.941
TNIP2	-0.397166666666667
GPR146	0.70675
NOL6	-0.243375
SPC25	-3.03244444444444
STEAP2	3.41971428571429
VAMP3	-0.0065
TCIRG1	0.28675
ZP4	-0.3005
PARL	-0.03225
TRIM39	0.12
KIAA1305	0.925
CRNN	0.0641666666666667
GRN	0.561
HSH2D	2.3645
SCAMP1	0.8885625
KIAA1913	0.74275
PTS	-0.412
BANP	0.145357142857143
PRKACG	0.35475
ADCY6	0.0515
C16orf46	0.5065
CYP51A1	-0.364625
DDC	-5.1165
ANPEP	-1.44683333333333
PROM1	-2.44716666666667
SIGLEC10	2.00125
COPG	0.6015
FAM26E	1.688375
TRIP4	0.30475
SNX3	-0.1555
C1orf175	1.0105
PPY2	-0.02725
C14orf152	0.013
FTSJ1	-0.887333333333333
DST	-0.0179
LOC554235	-0.25775
GLRX5	-0.371
C20orf12	1.0686
CAB39	0.440333333333333
MSH2	-1.46316666666667
PIP4K2C	0.966
CYLD	1.24775
WTAP	-0.2108125
MGAT4A	1.53188888888889
TSC22D4	-0.2091
CHRM2	-1.8955
PPYR1	0.171666666666667
CCNH	-0.127
RRM1	-0.03025
ECAT8	-3.05775
LOC400120	-0.636
GABRA4	-0.157875
C14orf4	0.500333333333333
C1orf59	-0.8485
CTDSPL	-0.05025
NHEDC2	-0.793
PDE11A	-1.5126
KLHL29	-1.732
CD5	0.3058
TSPAN9	1.0481875
WDR67	-1.64325
THUMPD1	0.0179
C18orf17	0.9325
CLYBL	-0.315
FLJ13231	-0.182875
CMBL	0.991125
LECT2	-0.767
NKAPL	1.97616666666667
LOC654780	0.6
OR4C6	0.57
RAB30	2.02733333333333
TSSK4	-0.1535
TMEM163	1.014
OSBPL11	0.15325
GNB5	-0.844666666666667
CCL21	0.7985
C1orf121	0.275666666666667
FMO2	2.5715
RPTN	-1.129
MSTN	2.7915
VCL	-1.233
FYTTD1	-0.0855
C11orf1	-0.32075
CCDC88C	0.8365
HFE	-0.865055555555555
MOGAT1	-1.038
FAM125B	-0.016
IRGQ	-0.454
RAVER2	0.49275
AKAP5	2.045
SSSCA1	0.27675
C11orf63	-0.55225
ACTG2	-0.7118
PORCN	-1.799
DTL	-1.06881818181818
TMEM151	0.41825
FAM122C	-1.5445
RSAD2	4.2413
BAT4	-0.0765
KRTDAP	0.383166666666667
MYH8	-0.0275
CRTC3	0.058
LRRFIP2	0.6481
INTS4	0.437
TTN	-1.74766666666667
SLC26A5	1.1225
PLLP	0.80825
RGS6	-0.995125
SRGAP3	0.261
ZNF525	-0.066
NBR2	-1.28466666666667
C13orf1	-0.3489
ZNF137	0.5235
CEP27	-1.31725
BEST2	0.415
RNF121	0.22
DMRTC2	-0.815
C8orf76	-0.2205
BCCIP	-0.3875
MEST	-0.6715
HTRA2	-0.6035
ANGPTL2	0.18675
ILKAP	-0.0281666666666667
ERAS	-0.3695
HBS1L	-0.6245
CPA5	-0.0395
TMEM30A	0.753166666666667
CD300LF	2.1685
WISP3	0.6015
CRK	-0.143142857142857
PDS5A	0.5082
BRPF3	0.0941666666666667
NEDD9	1.156875
SMPDL3B	0.951
PSG6	-0.9165
PSMD13	-0.96675
ETV5	-2.327
OR51A4	-0.0715
BTBD7	0.545166666666667
GSTO1	-0.44275
hCG_16001	0.115
MAD2L1BP	0.00133333333333333
COX6A2	-1.1615
SCNN1A	1.71016666666667
LSM1	-0.398166666666667
UGT2B11	-3.725
IDUA	1.012
PPP2R3C	-0.0166666666666666
COX11	0.634333333333333
PDZK1	-3.417
ZNF443	1.47283333333333
MGC21874	1.072
ZNF323	1.0064
KRTAP10-10	0.2395
CXCL6	-0.71925
SLC34A2	0.6004
LOC284402	0.0695
NPTN	0.819833333333333
UPP1	-2.001
SLC6A9	-0.032
OR7G3	0.4455
CISD1	-1.31516666666667
ZNF545	0.312833333333333
SYT14	-0.8495
NT5C3L	-0.3075
ZNHIT3	0.312833333333333
SNRPD3	-0.53775
KIAA0701	-0.712625
UNC93B1	0.473166666666667
GMNN	-2.094125
SPCS2	1.3795
LOC388524	-0.3885
NAPRT1	-0.679125
PNLIPRP1	0.3195
OR6V1	1.4955
PRKAB1	-0.51975
EYA4	-3.519
KIF20A	-2.1285
ALG10	0.144
ITPKC	0.732666666666667
LMX1B	1.05366666666667
RPUSD4	-1.20316666666667
C7orf34	0.0931666666666667
DLGAP2	0.360571428571429
PFN1	-0.1641
MICALL2	-0.44625
ZNF654	0.568
SS18L1	-0.492375
SLC16A8	0.3245
MKI67IP	-0.174666666666667
ITGB3	-1.407
TCEA3	2.4995
CEP152	-1.885125
CLIP1	0.76225
ZNF75	0.2280625
ATP5C1	-0.336666666666667
NUDT5	-0.641
PSCDBP	1.44975
UBP1	0.5175
RBM27	0.5565
C13orf15	1.767625
ZNF282	-0.358833333333333
ZNF222	1.2594
COL10A1	4.53325
PRDM15	-0.626375
TTTY5	-0.2115
FAM9C	-0.6855
C20orf67	0.21825
GNG13	-0.487
F12	-1.25175
C1orf41	-0.16575
CPXCR1	-0.555
GSK3A	0.45575
SUPT6H	-0.0463333333333333
PI16	0.2615
ELL2	-0.840916666666667
C9orf167	-1.62333333333333
PVRL3	-2.6055
FLJ38596	0.8395
ADAM20	-0.12425
GPR89A	-0.371
GPR87	-2.02
ZNF30	0.87325
SMR3B	0.524
ZNF770	0.39625
TRPC4AP	-0.165833333333333
DKFZP686E2158	0.593333333333333
C2orf28	0.3095
FREM1	-1.404
LAMA4	0.137166666666667
ADPRHL2	-0.27425
EIF4G2	0.154333333333333
GUCA1A	-0.4055
CTNNA2	-1.73157142857143
NUDT15	-0.725
CEPT1	-0.0565
ZNFX1	1.6187
CCDC92	0.63475
TDRD1	1.8125
KCNK5	-2.61183333333333
ETNK1	1.24316666666667
LTA	0.9125
TTPA	-0.365
B3GALNT2	0.4205
SC65	-0.869833333333333
PEX5L	0.617875
EPS15L1	1.31025
MGEA5	0.8425
HIST1H3A	1.129
ING1	1.027
BCAT1	-3.263875
ORC6L	-2.638
KLK11	-4.288
C19orf28	-1.37325
DNER	-4.765625
MED22	-0.535214285714286
ETV6	1.02216666666667
CHAC2	-0.5625
CD300E	0.34
CEBPB	-0.480583333333333
ZNF398	0.276
LRCH3	-0.168
HMGA1	-1.40766666666667
CAPN7	0.614166666666667
MGC5566	-1.84575
CCL3	2.80325
NANOS1	-0.182571428571429
ZFYVE19	-0.11625
APITD1	-0.00316666666666667
PARD3	0.711875
IRAK4	0.202333333333333
SERPINI2	0.3245
CEP170L	-0.32525
TTC9	1.810125
MYOM3	-1.4415
MLPH	1.859875
LOC222699	0.405
NRG1	-2.12545454545455
TBC1D9	5.47063636363637
TTK	-2.65816666666667
ZNF557	1.208
DDX41	-0.426833333333333
FANK1	1.5285
UBE2D2	0.263625
PSMB10	0.563875
MYH7B	0.9015
GABARAPL2	0.727375
MARVELD2	1.9585
DGCR2	0.459833333333333
UNC45A	-0.701666666666667
C6orf72	-0.197
ZNF683	3.6565
GIT2	-0.340875
CASK	0.962833333333333
C14orf161	3.1655
LRRC44	1.201
TIFA	0.160375
UTP11L	-0.640375
C6orf65	-0.9375
FDPS	0.06175
DUSP9	-1.8318
SLC17A8	0.4414
OR51G1	0.370833333333333
NANS	-0.323
OLFML1	1.65425
ATP10B	1.023875
NPAS3	-0.18675
PRKCA	-2.2991
GGA2	-0.4275625
LCE4A	0.3355
SPANXN3	0.1095
CCDC115	0.967125
SDCCAG3	-0.885
GLIPR1L1	-0.425666666666667
TTC1	-0.14225
C17orf76	-0.38325
MAD2L2	-2.00725
HIPK1	-0.0671
LRRC3B	-0.366833333333333
CLN3	0.0880000000000001
C17orf47	-0.194
FMN2	-3.074375
TUBB1	-1.172875
WAPAL	0.739666666666667
C3orf21	-1.147375
SCN5A	-0.5446
SMYD1	-0.379
BEX5	0.50275
ZNF192	-0.717
SEC22A	-0.074
GRIA2	1.07092857142857
KIAA0825	-1.21275
NUSAP1	-1.49390909090909
LANCL1	0.007375
C15orf40	-0.5588
ZNF645	0.46575
GPR61	0.01125
NLRP14	0.139
SNX21	0.1415
C1QTNF8	0.1635
C17orf46	0.45
IFNA8	-0.126
SPRR1B	-3.014
FLRT1	-1.077
SNX17	-0.68
ASB2	-0.0243333333333333
HBG1	-3.2945
RPRML	-2.31175
JOSD2	0.176
PLSCR3	0.1075
SPOCD1	2.05733333333333
RAB39	-0.7445
GHRH	-0.509833333333333
ITIH5L	0.57
C17orf37	1.5925
SMCR8	0.23825
DPY19L2P3	0.601333333333333
IL11RA	-0.0686666666666667
GDF3	-2.51433333333333
RPS6KB1	0.77325
DNAJC19	0.9996
TOP1	0.08425
CRCT1	-0.91625
MPST	-0.21675
DPM2	-0.026625
FAM38B	-1.65833333333333
SLC18A1	-2.69266666666667
FARP1	-0.4825
PAX7	0.09175
TUBD1	0.7215
GNL3	-0.592375
BTG2	3.10633333333333
NDUFS6	-0.434
C1orf79	-1.72125
ERAL1	-0.21175
ECHS1	0.70525
VPS4A	-0.193666666666667
CYP11A1	-1.1665
ABCC6	0.275571428571429
PBX4	-0.783
MOSC1	0.431125
NCF4	0.8975
HYMAI	-0.129
NAGPA	-0.519625
OTOP2	0.39575
ACOT12	0.5015
MTHFD2L	0.738625
LOC441376	2.75075
C19orf34	0.00600000000000001
RAB1B	0.77725
ALDOAP2	-1.295
NTRK1	-1.57816666666667
ARTS-1	1.1785
SLC6A11	-0.9365
NAP1L2	0.5555
CNGB1	-0.0806666666666667
EPB41L4B	0.401083333333333
FAM134B	4.701625
HS3ST3A1	-1.737
CPXM2	3.702
SIRPB2	0.2715
CHORDC1	-1.62916666666667
TRIB3	-0.614166666666667
SLC2A5	0.4445
C2orf49	-0.431833333333333
DDX5	1.567
OR5L1	-0.538
ANAPC4	-0.422333333333333
ZSWIM1	0.6175
LOC93622	-0.4505
KCNK3	-0.6447
RP11-35N6.1	-1.01385714285714
ZFP161	0.802666666666667
AQP9	3.0555
SLC15A2	-0.961666666666667
MREG	1.29566666666667
OR9I1	0.189
PDLIM2	0.186125
ADAM7	0.2935
GSTCD	0.227166666666667
WDR21A	-0.41
SLC12A8	0.00383333333333334
TMEM174	0.024
IGSF3	0.0544166666666666
LRRN1	-3.15
LOC402117	-0.79175
SRPK1	-2.291
LY6K	-1.9805625
NFIA	-0.512
PTCD3	-0.808625
LEP	1.879
PCDH21	-1.03833333333333
MAPKAPK2	-0.0554285714285714
NMNAT1	-0.122666666666667
LHFPL2	0.396125
C9orf43	0.8455
DIP2A	-0.7645
ACTR8	-0.07975
CCDC34	0.26325
PTPN22	-0.045375
ITGA3	-0.029625
FAM129C	0.814
RABGGTA	0.134333333333333
UNC45B	0.31025
KIAA1033	-0.169
ZNF510	-0.0175
CYP2D6	-0.686166666666667
SLC26A10	-1.6295
STX8	0.01425
LUZP1	-0.2755
WDR89	0.259333333333333
EIF4G3	-0.1427
C5AR1	1.328875
ZNF623	-0.158
A2M	0.2895
TGM7	0.069
GRPEL1	-0.445
LMNB2	-1.7032
ROCK2	-0.545333333333333
SNX16	1.578625
CCDC66	0.61625
ANXA3	-2.41425
KIAA1609	-0.68775
EED	0.1295
RNF32	-0.310166666666667
HES1	1.1663
CLC	0.532833333333333
ISL1	-0.858333333333333
KIAA0528	0.505625
MANEA	2.42875
C1orf61	-1.4
hCG_2001000	0.22425
RAPGEF6	0.609
KIAA0020	-0.684166666666667
NEIL1	1.1745
C16orf45	-0.209125
RBM10	-0.512833333333333
C10orf125	-1.469625
MRS2L	0.08225
DNAH17	-0.858625
C19orf10	0.01725
C1orf160	-0.23575
SLFN12	0.15775
EXOC3	-0.309333333333333
HIST3H3	0.47525
NCOR2	0.795333333333333
TNFRSF9	1.11325
MFSD8	1.68025
ALX1	-2.9115
NOL1	-0.9815
PODN	2.19175
TIAL1	-0.599
HIST1H1E	2.06025
NPY6R	0.4775
TM4SF4	-0.8105
CORO2A	-0.9595
ETNK2	0.999166666666667
APOE	0.2981
ANGPT4	-0.1315
HDGF2	-0.97725
G30	1.169
ST8SIA4	0.247875
F2RL1	0.507125
FAM19A4	-5.18075
CCAR1	0.05175
B3GNT7	-0.353
OPHN1	0.2106
DSCR6	1.1725
C21orf13	2.38416666666667
GAS2L1	0.66425
RFX3	0.217333333333333
COPS4	0.369375
BCHE	-4.44633333333333
BCL2	2.290375
HBZ	-2.28866666666667
ARL13B	0.010625
MAPBPIP	1.62925
MYO15B	1.168
SPZ1	0.3265
KIAA1324	2.61011111111111
PLCL2	-0.274875
C4orf29	0.10825
WDFY2	-0.71575
ZNF284	-0.2765
NAALADL1	-0.2485
DUSP5	1.68766666666667
PXDN	-0.81675
SLMO1	0.755
TNXB	-0.1727
BIRC7	-0.872
A4GALT	0.678666666666667
TIMM22	-0.00324999999999999
FAM110C	0.9635
TOMM34	-0.94175
ABHD9	-0.0865
ADAM32	2.7185
CRHBP	1.7245
AQP2	0.265625
LOC130355	1.36325
ZNF187	1.06
ZNF816A	0.2975
F7	0.273125
CNOT1	0.3674
SLC13A4	-1.15175
ZBTB11	0.3385
B3GALT5	1.46475
EXOC2	-0.0586666666666667
IRS1	1.4954
TMEM1	0.453666666666667
MRPL34	0.762
SAMM50	-0.231
CDC42EP3	-1.00025
HSF2	-0.9215
MFN2	0.01925
TSPAN7	-1.349
NUCB1	0.533
RHOH	0.451
ARL16	-0.7715
TACR1	0.31875
SFRS5	-0.128166666666667
SNX25	-1.133125
RHBDF1	-0.535666666666667
PCDH18	2.06866666666667
HMG1L1	-0.49
MYO5C	1.3425
MAPK10	0.0785
LDHAL6A	0.159333333333333
NUDT12	1.80783333333333
NCAM1	-0.4
GLIS2	0.076
GGTL4	0.22025
DAPP1	0.98225
ATF7	0.76675
KIAA0748	-0.31575
NFIL3	-1.161
TM6SF1	1.1133
SEZ6	0.12975
NANOS3	-0.0653333333333334
DNAJA3	-0.6485
CLDN6	-2.8915
CIITA	1.9581
EPHA4	-0.941583333333333
FANCC	-0.80225
CMTM3	-0.373625
PSG3	-0.746125
MRPL15	0.039
C21orf59	-0.2485
PLCXD2	-0.43525
C2orf34	-0.324375
UBE2L6	1.623625
MED14	0.0785
HP1BP3	-0.0704
C6orf208	0.2375
TPBG	1.24275
OSR2	1.934875
XPC	-0.161666666666667
KLHL7	-0.782916666666667
CCR3	-0.0075
AGTPBP1	-1.464
PCSK6	1.73813333333333
STAT5A	-1.654
FAM18B	0.80125
LONRF2	1.65866666666667
PTPN2	-0.044125
SF3A3	-1.00166666666667
EFCBP2	-0.581
HCFC1	-0.876166666666667
AHNAK	0.3067
ACTR5	-0.38525
KIF14	-1.70842857142857
TENC1	0.5495
HEATR5B	1.2215
YIPF2	0.456666666666667
MYEOV2	0.693
DUSP18	1.24125
KIAA1012	0.7765
AHR	-0.815166666666667
C17orf53	-1.81116666666667
PTPRH	-2.762
ATP6V1C1	0.9923
TAS2R3	-0.1555
LOC440356	-1.0745
COQ10B	0.50125
PSMF1	0.252083333333333
SORBS2	1.45316666666667
NFE2L2	0.78075
TMCO7	-0.3825
SH3PXD2A	-0.5621
SH2D2A	-0.48375
SPINK5	-2.6195
MRPS24	-0.752
OPA3	-0.3475
TRAF7	0.188833333333333
C4orf35	-0.151833333333333
MT1G	-1.36125
MGC39545	0.694666666666667
HS1BP3	0.2595
OR2B2	0.162
CHRM4	-0.1565
SFRP2	2.88008333333333
RIC3	-0.8425
ART1	0.1945
C6orf1	0.903875
DUS4L	0.14975
C10orf104	0.63275
TNFAIP6	2.77875
RTEL1	-0.4505
CCT4	-0.3585
ZNF709	1.0175
CHMP6	-0.307333333333333
UPP2	1.663
CYP19A1	-2.062875
CD151	-0.132
NDUFA13	0.5445
ARFRP1	-0.7195
FAM26B	1.87825
CRYBA1	-2.122
MRPL41	-0.217666666666667
NPFFR2	-2.006375
HRH2	0.1525
SCAMP3	1.11933333333333
MTMR6	0.5772
MTG1	-0.699333333333333
UBTD1	-0.10975
CRABP1	-2.7095
FLJ33790	1.0072
KIAA1908	-1.0095
GPR158	1.1455
PACSIN3	0.161666666666667
OMD	2.52866666666667
CATSPER1	-0.114166666666667
HOXB8	-2.330125
FBXO46	0.254
OAS1	1.89133333333333
SVIL	0.2385
PHB2	-0.567
ADCY3	0.072
NDRG2	0.0926666666666667
ERMAP	0.7326
APBA2	-1.67233333333333
IGSF9	2.35875
WNT6	-1.00271428571429
MYCBPAP	2.663
ATP2B2	-0.2854
CPVL	-0.5686
TRAM2	-0.504
NOP5/NOP58	-0.466
ZNRF4	-0.245
TLK1	0.03725
MTMR12	0.221071428571429
ZNF384	-0.426166666666667
FAM9B	-2.5015
RPN1	0.7388
PMVK	1.32125
EIF3D	-0.2022
SIX2	-0.95125
HPS1	0.198857142857143
RNF7	0.4665
PSKH2	0.0315
KCTD13	-0.109
CSMD3	-0.4934
FBF1	-0.355
IL8	-4.38925
SERPINB13	0.345583333333333
FBXL20	0.83025
BLR1	0.50075
SH2B1	-0.7155
RFNG	-0.61025
RAB20	-1.08483333333333
RBM7	-0.4605
POLR1A	-0.422166666666667
TMPRSS4	-1.88575
TAF9	0.266375
TERF2	0.7235
TNFRSF1A	-0.367666666666667
ACADVL	-0.573333333333333
GTF2H5	0.187
EDG8	-0.471666666666667
C9orf140	-1.216
UST6	0.37
ZBTB8OS	-0.023
ZNF710	-0.1025
GPR174	-0.838
ATP6V0A2	0.138
KIAA0319L	0.370416666666667
XKRX	0.5675
DOPEY2	0.0533
SDHD	-0.782083333333333
SUMF1	1.47675
OSM	2.933
OPN3	-1.5325
DAGLB	-0.661333333333333
PPFIBP1	1.0749
TRIM63	-2.44975
C10orf53	0.536
