Hybridization REF	TCGA-D8-A145-01A-11R-A115-07
RNASE13	0.0655
SPPL2A	0.151
SFXN1	-1.322125
FAM102A	1.0125
SAPS2	-0.317333333333333
JTV1	-1.423
OR51B4	-1.2665
SCGB1A1	0.116
NEUROD2	0.43075
tAKR	0.36425
C1orf26	0.66875
RICH2	0.5025
TEDDM1	2.1475
CYP2S1	-0.911
TBCE	-0.775
MAPK1	-0.835375
HDHD1A	-0.40025
MRM1	-1.428
ATP9A	0.264928571428571
HSD17B3	0.672666666666667
HN1L	0.253083333333333
RNF216	-0.167625
HOXD12	-0.3115
PPP1R14B	-1.393
SBF1	0.065
TAS2R42	1.205
USP46	0.5365
LILRB3	1.94283333333333
SPI1	1.9955
OXSM	-0.1105
GYS2	0.955666666666667
NUPL2	-0.55175
C8orf46	-1.685375
SF3A1	0.3564
C21orf99	-0.711
HOXB4	0.4635
YRDC	-0.83325
GPRC5D	1.5665
BLVRA	0.409375
KIF12	1.2465
LRRC23	-0.04
FAM14A	0.307666666666667
RASL12	1.840375
DAZAP2	1.0595
IKBKB	0.972857142857143
ZNF271	0.4225
BOK	0.66325
CXorf6	-1.322
MYEOV	-1.464
BTN2A2	-0.9428
FRG1	-0.38075
HSP90AB6P	-0.1985
ENOX1	0.371
ZNF706	0.1122
DOK1	0.0835
PGAP1	0.1075
TMEM136	-0.54525
FSCN1	-1.242
KIF17	0.8385
TRIM66	-0.405
CBR3	-0.2115
C13orf24	0.2575
C19orf52	-0.3575
BNIP1	0.3835
AQP3	-0.7385
KRT6C	-0.290666666666667
SIRPA	0.43325
IGFBP6	-0.0585
PLEKHK1	-2.396875
RNASE7	0.1225
ARHGEF15	0.83075
NPHS2	-0.0315
SRD5A1	-1.48625
REXO4	-1.11325
EEF1DP3	-0.18425
SLC37A2	-0.80975
ZNF142	0.4655
ANKHD1	-0.9255
MUT	0.1965
VPS37A	-0.13975
GPRIN1	-0.1185
SLC38A3	-0.911625
BAZ2B	2.0165
WDR87	-0.0425
BRD7	-0.509
POU6F2	-0.1285
NISCH	0.68525
TCEB1	-1.3815
LINGO2	-2.929
TAX1BP3	-0.0365
RPL34	0.241944444444444
MARK2	0.337
AKAP12	-0.0147
AMBN	-0.1675
SLC25A27	-0.6785
FLJ21865	-0.575375
KIR2DS2	0.18
WDR77	-0.91925
ATF2	0.167
ITFG3	0.165166666666667
SLC39A13	0.67275
ARL6IP5	0.86575
C10orf137	0.156625
QTRT1	-0.784
CCNT1	-0.07325
DYNLL1	-0.00619999999999998
WDR53	-0.41475
LIPG	1.38616666666667
ASAH3	-0.025
HELB	-0.09775
PHACTR2	0.316625
VENTX	-0.17525
LAD1	0.5525
PAOX	1.08025
MAPK8	-0.049
CCDC38	0.1785
DNAJC8	-0.1373
RBBP8	-0.86625
WNT11	0.6793
KCNJ12	-0.459333333333333
HDAC8	-0.660333333333333
STARD4	-3.00775
ACVR1	1.5555
C14orf65	-0.3535
KLB	-1.1555
C1orf65	-0.24575
ZFYVE28	0.126625
NSUN6	-0.43675
KIF27	0.218666666666667
SYTL2	1.43566666666667
UBXD2	0.5139
OR6T1	-0.0095
CCDC91	0.7555
GRID2	-0.379
CALN1	-0.863125
ZNF423	1.7575
PSMB4	-1.016
XPNPEP3	-0.114
ARPP-21	-4.641
SART1	-0.40725
RACGAP1P	-2.5385
SPTA1	-5.402
C6orf113	-0.635333333333333
C7orf16	-2.916
CHST7	-0.63
C21orf29	-0.2285
SEMA6D	-0.151875
PCMTD1	1.5605625
KIAA1754	-0.637833333333333
MYCN	-0.90675
KCNJ3	5.53975
MAPK13	2.1737
ERO1LB	0.2905
NTF3	-0.536833333333333
NKX6-2	-0.6445
GTF2B	0.244
GSPT1	-0.111333333333333
GUSB	-0.164166666666667
LOC221091	-0.449
LIG1	-1.06825
EXTL3	-0.671
NID2	-0.4735
TTC29	2.19025
TMEM97	-2.230125
EXTL2	-0.552166666666667
SUZ12	-0.888625
IL1F8	0.0105
KRT18	-1.062
MRPS16	-0.496833333333333
PI4K2B	-0.00275
LACRT	0.4755
OR51F2	0.4015
JMJD2C	0.4955
KGFLP1	2.98275
CDK5RAP3	-0.9995
YTHDF2	0.0286666666666667
GGCX	-0.23825
ARPC4	-0.018
EGLN2	1.1985
KBTBD4	0.647142857142857
ROBO3	-0.6324
DEFB118	-0.241
KIAA1543	1.715
RTCD1	-0.112166666666667
MZF1	0.306
C18orf26	-1.2665
CNIH4	-1.4515
ZFP2	3.159
HTATSF1	0.08625
WFDC2	3.1845
NDUFA7	0.052
TTC22	1.5555
FAM40B	-2.996625
DCPS	-1.17175
SH2D1B	0.0273333333333333
MRGPRE	-0.176
SBK1	0.38725
UNQ6411	0.443
OSBPL9	-0.66325
NUP107	-0.939
MYOZ3	0.4586
PDE4B	0.764666666666667
FAM113A	-0.196
IDH3G	0.0655
FBXL7	1.458625
ARFGAP3	0.29225
MAPRE2	-0.180846153846154
IL1RN	0.2962
KIF13A	-0.08175
RAC3	-1.19
TCTE1	-0.372
TMEM14B	-0.722833333333333
ADIPOR1	0.385666666666667
GRINA	0.3915
CLIP4	0.37025
LRIT2	-1.299
TFPI	-1.90235714285714
FABP6	-1.88475
SLITRK2	0.371
HKR1	1.369
SMTN	0.7515
C1orf75	-0.458
CD209	0.388625
CYB5R2	0.59275
DNTTIP2	0.256166666666667
CSGlcA-T	0.454875
GABRB3	-1.638
PCBD1	0.467166666666667
TAF3	0.196166666666667
HOXD3	0.162833333333333
GIPC3	-0.389833333333333
P11	0.9983
BFSP1	-0.915
LCP2	0.693
TAS2R8	0.063
SEZ6L	-0.277375
NR2C1	-1.253875
EXDL2	1.7623
TNFRSF13B	-0.811
MKI67	-3.4425
GLS	-0.285166666666667
C7orf54	-0.8328
LGALS13	0.032
IL4R	0.60375
SEC11A	-0.3615
SPP2	0.452666666666667
C18orf32	1.2745
CLSPN	-2.64
SPAG1	-0.2165
C9orf82	-0.082
TM4SF1	-1.19716666666667
EMILIN2	0.1965
SMG7	0.0741666666666667
TAS2R13	0.373
ZNF628	0.144
DZIP1L	0.107333333333333
ANKRD13A	-0.1473
VASP	0.7955
ZCCHC11	-1.0685
SYPL1	-0.351625
MGC34774	0.155
C4orf28	0.125125
KIAA1211	0.45675
RPS27L	-0.47575
TATDN3	-1.27325
PDCD1	0.507
OR5P2	0.0495
IFIT1L	0.8575
MIPOL1	0.62025
OR51D1	0.03225
C1orf92	-0.598666666666667
LAMP2	0.509611111111111
CAT	0.334333333333333
C16orf80	-0.50725
C15orf32	0.0725
ZNF746	-0.02425
C1orf76	-1.5305
ATXN1	0.123
LAMC2	0.753625
SLC2A7	0.063
CPOX	-1.24075
APH1B	0.792333333333333
LOC442245	2.80925
CTNND1	1.26155555555556
GABRG2	-1.54057142857143
MADCAM1	-0.352833333333333
F5	-2.518375
SEMA4F	-0.3225
NUDCD3	0.38925
PDZD11	0.804
TRIML1	1.2065
GCNT3	-1.9535
TMEM120A	0.43725
CNDP1	-0.073
N4BP1	0.66575
SLC35F2	-1.99425
LCP1	-0.339166666666667
IGBP1	0.6636
DCAKD	-0.223375
ELA2A	-0.947
C12orf56	-2.911625
PITRM1	-0.299357142857143
GUK1	0.170166666666667
RASSF8	-0.6541875
OR2A14	0.05625
ADM	-3.34
FGD3	3.63733333333333
GHRHR	-0.118833333333333
RHPN2	1.12375
C4orf39	-0.0631666666666667
VPS72	-0.37925
SERF2	0.854166666666667
CD22	2.328
CD47	-0.8211
PPIC	0.538166666666667
IMPDH1	0.79925
ACP6	-0.2765
PRKACA	0.192875
PPP1R1A	1.266625
TRPV3	-0.486666666666667
ASXL1	-0.1295
C17orf55	-1.32966666666667
FXYD1	2.50833333333333
LMOD2	-0.2095
ANKRD33	0.0535
LCE2C	-0.399125
ZNF620	0.8815
DKFZP566E164	0.27725
VSIG2	1.28375
KIAA1128	1.07725
USO1	0.401166666666667
NUDT4	-0.165785714285714
CLDN1	-0.1615
OR4Q3	0.498
FASTK	-0.093
ICOS	1.161
LDB1	0.8795
GSTA5	-0.30075
ABCC1	-0.714333333333333
FAM54A	-3.00875
PCBP2	0.107333333333333
NUP205	-1.15625
ACTA1	-0.341333333333333
GABBR2	-1.44475
PIP5K1B	1.50666666666667
AGXT	-2.74933333333333
RNF181	-0.6045
ATP8A2	-0.37925
AFTPH	1.445625
FGF21	0.1545
FCER1G	1.721125
SNTB1	-2.70425
SLC24A3	0.259625
TXNL4B	-0.8648
RPL10L	0.174666666666667
LOC389517	-0.71205
TSGA13	0.499
SHOX2	-0.384
ITGA7	0.3267
KCNIP2	0.952
KLF13	1.0447
ZFAND2A	-0.86975
CEACAM1	0.00814285714285717
PFKFB4	-2.12966666666667
MED19	0.38375
LRRC57	0.2985
RNF11	1.786
ANKRD32	-2.3675
P117	0.23825
OBFC2A	-0.784166666666667
POLD3	-1.90591666666667
RAB18	1.2855
TPH2	-0.209
PHB	-0.62
JDP2	0.956333333333333
MORF4L1	0.00210000000000001
POU2F1	-0.26
CNNM2	0.402
LOXHD1	0.3982
ZC3H15	-0.21
ELK3	1.11983333333333
FAM111B	-1.3095
CBLC	3.309
SBNO1	-0.27175
ANKMY2	0.06325
PLEKHA5	0.1215
DHX58	0.9575
ARCN1	0.0476666666666667
TREML1	0.2126
KNCN	-0.125
SEC24A	-0.205
PSCA	2.62875
MGC24125	0.3295
DNA2L	-1.46525
CIB4	0.417875
HIGD2A	0.409
TBX6	-0.165833333333333
TTLL5	-0.507833333333333
SGK3	0.578166666666667
GCN1L1	-0.4665
AMOT	0.4198
LDOC1	0.736833333333333
NRK	0.980833333333333
ASB9	-3.058
NAT1	4.0458
TRAFD1	0.70775
PEAR1	0.9475
FAM36A	0.020375
OR1S2	0.336
LOC388323	-2.56075
PGS1	-0.810333333333333
LEPREL1	-2.12675
TFF1	-3.66783333333333
HAP1	0.148
EPHB2	-0.28825
ACTG1	0.6845
ZFP42	-1.53883333333333
HAVCR2	-0.1613
NME1	-1.103
SNX26	-0.110583333333333
LACTB	0.245
ZKSCAN2	-0.069125
C5orf35	-0.35125
ANKS3	-0.22525
RBM28	-1.19925
DKFZP586P0123	-1.239
HNRNPA1	-0.00366666666666665
BCAS3	-1.33683333333333
FLJ20184	0.6125
POLA2	-1.89733333333333
TMC7	-0.869833333333333
HSD17B6	1.2185
ZNF658B	1.25516666666667
TTTY10	-0.545666666666667
RANBP9	-0.39075
CPNE7	-1.0115
EVL	1.79817647058824
LNX1	1.11983333333333
IFNA21	-0.309166666666667
CFD	2.41025
PYCARD	0.498333333333333
MYBPC2	-0.58
ENPP3	-1.29366666666667
ACSL4	-1.72
LOC440258	-0.646166666666667
TMEM176B	3.17833333333333
SOX2	-5.6395
SCO1	-0.565333333333333
COMT	-0.28275
AOC2	-0.01
PDLIM5	0.553428571428571
SPHK2	0.768666666666667
NXPH2	-2.4495
GPR108	1.2315
RAD51L1	0.643166666666667
TMEM54	1.09125
LETMD1	-0.467333333333333
SLC6A17	0.4685
KRT75	0.933
STT3B	-0.684333333333333
CD3EAP	-0.314666666666667
TMEM63A	0.39725
DUSP13	-2.7895
CD1C	0.76
LASS2	0.638666666666667
AVP	-0.2915
PITPNM1	-1.60575
FLJ22795	-1.028
MCTP1	-1.88675
TRIM68	0.325666666666667
UCK2	-1.50766666666667
ABHD1	-0.254
FAM50A	-0.74375
RNASEH1	-1.345
PCP2	1.32716666666667
OR52H1	0.513
C20orf149	0.763
RBP5	0.4985
HYAL3	-0.9715
CLPB	-1.6935
SMNDC1	0.1655
DONSON	-2.928
FLJ27523	-0.22975
BARHL2	0.157833333333333
SLC30A9	0.42
TMPRSS11B	0.2565
E2F8	-2.4115
CCDC25	-0.423
C14orf48	0.428
C20orf116	0.808875
TSPAN11	0.3605
YIF1B	-0.906
FAM12B	0.93225
OR1L6	0.3485
HPN	1.8317
NBN	-0.17625
C14orf94	-0.431833333333333
OCLM	-0.1395
ZSCAN18	1.4683
L3MBTL	-0.6438
TSTA3	0.5665
RAC1	0.412
C19orf15	0.245
NFE2	-4.92075
KLK14	0.496
ARSF	0.8575
MAST2	0.437
AMICA1	2.738
GTF2A1	-0.34775
ATP1A3	0.19575
TC2N	4.547
PNKP	0.312
ODZ2	-0.433
MATR3	0.028125
S100P	0.94275
KRT82	0.4805
CA13	-0.2553
PROZ	-1.814
AASDH	0.4625
C19orf40	-0.552166666666667
DCK	0.146307692307692
FAM5C	-0.9635
SLC6A4	-1.5275
MID1IP1	0.080875
TESSP5	-0.042
TMOD4	-0.621833333333333
DOCK2	-0.4465
TUG1	0.484875
NUP214	-0.9515
DPYSL2	-0.0595
GOLM1	1.31741666666667
MPFL	-0.1445
SOX13	1.53375
SDCCAG8	1.066
KEL	-2.4985
NUP210L	-2.426
GK	-0.018
DNAJB1	1.106
ALPK3	0.852
CHID1	-0.469
CYLC2	0.48075
IKZF5	1.0145
C8orf51	-0.095
PPM1J	-0.3045
GIMAP8	4.11783333333333
GPR101	0.2475
NR2F1	2.2125
ACAD8	1.276
RBM35A	0.77825
GNAI2	1.1715
METTL8	-0.595333333333333
SLC39A7	-1.8425
FBXO8	1.2515
CAMK1	0.661
RFC3	-1.949375
FAM129A	3.00457142857143
ILF2	-0.65425
FGFBP3	-0.373125
NOM1	-1.0305
PSMA3	-0.16225
ASCC3	-0.5613
ZYG11A	-1.48
SOX21	-1.95
LYRM1	-0.00174999999999999
DEFB1	1.8875
LOC91431	-2.4715
OR7C2	0.2455
FAM46B	1.745625
TMEM18	0.055
ARHGAP30	1.34033333333333
TMEM86A	1.63083333333333
EPHA2	-1.27716666666667
C10orf46	0.40715
TCHH	-0.298666666666667
C3orf30	0.7015
LOC285636	-0.324666666666667
PAIP2	-0.464
CYP2U1	0.108125
C12orf34	1.67325
SARS2	0.139333333333333
ZCWPW1	-0.29475
SAMD12	0.91475
KIAA1430	0.72825
ACAT1	-0.704
MEOX1	3.606
ADAMDEC1	4.58
PHKA2	-0.51725
CARD11	-0.918333333333333
CALML4	0.2465
TSSC1	-0.69975
TMEM45A	-0.798333333333333
MPP7	0.232
POU1F1	0.204
SLC2A13	-0.9058
FBN2	0.0257857142857143
ZC3H7A	0.2696
LAIR2	-0.8515
ST3GAL1	0.357333333333333
LCT	-3.36825
GEMIN8	0.682166666666667
KLF16	0.1698
HIF3A	0.0683
FAM44A	0.171214285714286
AQP10	-1.5232
PLA2G2A	4.511
FOLH1	1.66816666666667
C20orf186	0.163
MAPKAP1	0.097375
SPRR2D	-2.10275
UBQLN4	0.147166666666667
RSHL1	-0.250166666666667
PIAS3	0.498
MRPL24	-0.12275
GREB1	-2.764375
FAM27E3	-2.1465
NUP62CL	-1.085
NEUROG3	0.2695
REEP3	0.330916666666667
MARK1	-0.432875
LMBRD1	1.007
PRPF19	-1.7635
PNMT	0.574666666666667
CTGLF1	-0.4555
SLC25A16	-0.43975
EIF2B3	-0.879
RPA2	-0.3105
PAK6	1.24416666666667
CCDC26	-4.798125
SEMA3E	1.64125
MXD4	1.3189
TNFSF10	4.0483
SMARCB1	0.426833333333333
DTX3L	0.745333333333333
PLA2G4E	0.112
PPAP2A	2.188
ULK1	-0.208583333333333
TAS1R3	-0.183
SLC2A3	-3.22327272727273
ARID3A	-1.573
GNG5	0.29525
ACOX1	0.0539
KIF5B	-0.13175
NUP153	-0.19975
MUC7	1.3955
CSDE1	-0.536642857142857
CLPTM1	1.57925
C3orf23	-0.505625
LRRC17	0.0898333333333333
TTYH3	-0.874875
ATP5B	-0.516
ELF3	1.3485
CPSF3L	0.239666666666667
ZNF665	0.786666666666667
TLR6	0.4635
GPI	-0.68175
RAD9A	-0.65225
NDST4	-3.7675
AGPAT3	-0.218166666666667
MAGI3	1.80433333333333
ADORA2A	0.162875
CACNG7	0.225
CAMK2D	0.980571428571429
CCHCR1	-1.22675
RPS27A	0.53925
OR10G7	0.0635
GCM2	0.054
FAM135B	1.0241
E2F1	-2.397
PLCB3	0.0215
OR2AE1	0.393
COIL	-0.562666666666667
CDC25C	-3.315
RAB11FIP2	0.477166666666667
TSC2	0.7755
CTGLF5	-0.3125
CCDC108	0.8104
OR13C4	0.1385
C10orf81	4.54425
PTPRB	2.25825
ACP2	-0.36375
LAG3	0.74975
MRPL54	0.41125
LOC201175	-0.4745
ITGB1BP3	-2.307
SPTAN1	1.40533333333333
SIPA1L2	-0.97375
RCAN2	-0.5205
CDX2	-0.7045
ECOP	0.35275
ACTR1A	-0.126
PPARG	0.0738333333333333
BBS10	0.465666666666667
TMEM44	-1.06825
BPIL2	-0.12475
CITED1	-0.36525
IRF6	4.22225
PRDM4	0.736833333333333
RRP9	-0.859666666666667
OR10H4	0.222
IL31RA	-1.09425
GNB1L	-1.3685
MYBL2	-3.408
ZNF407	1.04633333333333
PPIG	-0.0348333333333333
TTC18	2.5365
RPSA	-0.4615
MAPT	1.50725
MRE11A	-0.320071428571429
C8orf37	-0.079
RASGEF1C	0.0508333333333333
STBD1	1.29125
CTAG2	-0.736
MGAT5B	-2.584
ECM1	0.98775
RLN1	1.071
PARP14	0.7870625
EPB41L1	0.8654
HOXA3	-0.16925
MAGEA9	-5.253
RPS8	0.565666666666667
RPS19BP1	-0.02625
FOXJ2	0.803875
C10orf76	0.38025
IL17RE	-0.262
C10orf65	-0.4665
ZNF343	0.7025
FBXO33	-0.267375
UHMK1	1.4523
LY6G6C	0.0395
FGF19	-1.79825
C14orf128	-0.214666666666667
IFIT2	1.647875
TIGD1	-0.516
S100G	4.2805
GUCY1B3	3.158
NR3C1	-0.0429
CORO1B	0.199
PARP11	0.8595
DNALI1	3.771
OR4N4	0.157857142857143
MAP2K6	0.0781666666666667
FSTL4	-0.06525
ANKRD47	1.461375
TMEM171	-1.094
PNLIP	1.055
YY1	0.639166666666667
CCDC138	-1.64
AASDHPPT	0.0933
CKS1B	-2.078
MCM3	-1.813
ANAPC7	-0.117
FAM110A	2.5095
CDC37L1	0.957666666666667
THTPA	0.8015
NBPF20	-0.637
WDR24	-0.2305
NPTX2	-2.0635
CBLB	1.11233333333333
CETN1	-0.0788333333333334
RPUSD1	-0.0875
FAF1	-0.38875
CDK6	-2.5804
HMX2	0.0535
CSK	0.00299999999999999
TEAD2	1.592
SNAP25	-0.50275
TUFT1	-0.2247
TMTC3	0.321833333333333
LCK	-1.9385
SGOL1	-2.93483333333333
AKTIP	1.10425
FURIN	0.707875
SOX12	0.908166666666667
DEFB103A	-0.9865
RAMP1	0.91675
KIR3DX1	1.0505
GAS2L3	-0.66925
PDE8A	1.2246
EDN3	5.7445
GMIP	0.329
SF3A2	-0.045
FN3KRP	0.0715
SMAD7	1.3625
RHBDD2	0.78225
OR11H6	-0.232
PPP1R3B	1.3917
C9orf23	-0.23
CADPS	-1.19675
GOLGA8A	-1.42525
TMEM57	0.185333333333333
RGL3	-1.707
S100A14	1.80375
FGFR2	1.534875
XRCC3	-0.4245
RTN4RL2	-0.03925
MGC3771	1.015
GH2	-0.138666666666667
BTBD2	1.24125
LMO2	0.538
RDBP	-1.1355
ACRBP	-1.71325
AMY2A	2.82775
DUOXA1	0.081
PTK7	0.0638333333333333
TWF2	-0.425
FAM80A	0.47075
TNNI2	-2.55466666666667
GLT25D1	-0.7245
OCC-1	-1.11725
CYC1	-0.841333333333333
RPL22	-0.0997272727272727
MORN3	1.43233333333333
DISP1	1.2275
PRB2	0.1625
CHUK	0.58425
HR	-0.30775
CCDC134	-0.354125
DENND4B	-0.922
C14orf130	0.172
RAB33A	-1.98375
DCST2	-0.0315
TNMD	-0.93625
PEX7	0.8025
FAM62A	-0.107375
SRD5A2L	0.4655
IL22	-0.11625
RPS26	-0.907666666666667
HOXC5	0.6275
SPATA6	1.19775
FLJ38482	0.251125
ZNF234	2.0945
C18orf22	0.51375
SPATA22	0.778
THOC1	-0.3
CYP7B1	3.0385
KCNC3	0.289
C8orf42	-0.0645
ALDH1B1	-1.013
CCDC100	0.5015
ARMC4	-0.68825
FAM18B2	0.13025
SLC44A1	0.578125
FBXO17	-0.743333333333334
C6orf107	-0.81325
C19orf29	-0.00650000000000001
ZC3HAV1L	-0.27575
PARP6	0.1285
SULT2A1	-5.228
C1orf159	-1.19325
TMC1	0.7
CHST14	0.303625
GAMT	-0.578333333333333
SMCP	0.128333333333333
TSPAN33	0.985333333333334
MIDN	-0.34225
NOX4	3.15375
RNASEN	-0.7638
TBX1	1.20583333333333
SALL2	0.10025
C10orf35	0.43725
CYP2E1	0.639875
LRFN2	0.1885
ACO1	-1.02666666666667
IQCG	1.0358
MEGF9	1.901
TM7SF4	1.67425
PLEKHA1	0.662266666666667
STK33	-2.303
C1orf210	1.968
SNUPN	0.4887
KIAA0406	0.0777
C20orf29	0.46625
TMEM55B	0.17925
OSTM1	-1.5296875
CLCN7	-0.4915
OTP	0.2125
FLJ23049	0.88525
HEATR4	0.7085
MAP3K10	0.206
PCDHGA9	0.188
AMDHD2	0.24425
LCTL	-2.3395
PDCD2L	-0.608
CABLES2	-0.45475
SLC5A9	-0.44825
CLCA2	2.24366666666667
MGC16025	1.997
STRAP	-0.5895
C20orf196	0.8735
RRBP1	-0.433
NAT13	-0.79075
MAT2B	0.077375
CSNK1D	-1.0325
KIR3DL1	0.18375
PRKAG3	0.695
ZNF599	1.68
PRM3	0.4435
PER2	1.68983333333333
ASPHD1	-1.941
PRMT6	-0.74575
KCNE1L	-0.844214285714286
FAM118A	0.104833333333333
TAF4	0.46025
NDUFB6	-0.436
TRIM9	-0.648333333333333
PMFBP1	-1.04375
KY	0.7725
DKFZp762E1312	-3.94463636363636
CSMD1	-2.03975
TBP	-0.764833333333333
OR1Q1	0.218833333333333
RETNLB	0.166
HPGD	0.405230769230769
DNAJC12	0.755
FKBP1B	-1.39375
ANKRD24	-0.008
CXXC5	0.565333333333333
IL3	-0.2095
DRAM	0.1162
PTCH1	-0.110625
TP53BP1	0.28325
SLC17A7	-0.013875
COL25A1	-1.6937
AMACR	0.2965
RHCG	0.104
VPS13A	-0.404666666666667
FAM55D	4.5355
PRPF38B	-0.183083333333333
OSBPL6	-0.3475
PFDN5	0.2689
CMTM6	1.721
KCNK12	-2.145
RP2	0.39225
C16orf52	-1.6095
PICK1	0.8425
IFNE1	-1.188
SEMA4B	1.20425
TYRO3	-1.68775
OR12D2	-0.2285
CSNK1A1	0.2753
FANCF	0.6215
LONP2	1.1915
TBL1Y	-0.604
LDOC1L	0.396125
CCNC	-0.12875
C3orf60	-0.84875
CHKA	-1.2065
UBAP1	0.7545
MAP3K1	1.7295
ANKRD9	-1.33825
FAM92A1	-1.371
GAB2	0.709625
AZU1	-0.27325
DIS3	-0.354333333333333
C21orf109	-2.173
IQCB1	-0.4425
SPATS2	-0.3805
EFCAB3	0.36925
PRB3	-0.150875
FUZ	0.514833333333333
ZNF813	1.14725
BMPER	-0.489
HEG1	0.576125
ALS2CR11	-1.52775
SURF2	-1.2275
PSMC1	-0.396416666666667
OR2D2	-0.115
SLC7A8	1.02366666666667
C4orf40	0.344
SPATA7	0.7515
MAZ	-0.00866666666666666
PIN4	0.34125
PDE1A	1.381875
TAF6L	-0.0845
OR2T34	-0.0505
KIAA0284	0.40275
ACADS	-0.167727272727273
MKRN2	-0.163
C18orf56	-2.747
MS4A6E	-0.0976
GALNT4	0.6779
C22orf31	0.733
FLJ36070	-0.288
PSME4	-0.1085
TFG	0.3981
EPHX2	1.004625
ANXA5	-0.31375
KRTAP1-1	-0.2358
BATF	0.815
KARS	-1.338
MSTP9	1.097
GPR26	-0.318875
CCDC72	-0.45625
TEF	1.68866666666667
FOXK1	-0.3749
PRLHR	0.1895
EMX1	-0.01775
C11orf30	0.3045
ICK	0.540375
THSD7B	1.55375
C21orf100	-1.7285
DUOX1	2.159
EFCAB4B	-0.79175
UBE2G2	-0.444166666666667
C3orf54	0.5945
PARP1	-1.24475
FAM60A	-1.19058333333333
C6orf146	-0.11
OR9K2	0.501
DDX55	-1.10266666666667
RPS15	0.0874166666666667
ZNF618	0.7176875
DKFZp686D0972	0.9535
SSPO	-1.3205
SHFM3P1	1.05316666666667
CPA6	5.578
JAG2	1.12325
DEFA3	0.00375
PPBPL2	-0.524833333333333
CD34	4.517
SLCO4A1	-2.88925
AFG3L1	-0.700166666666667
SHD	-1.5405
RP13-122B23.3	-0.919166666666667
PRKCSH	0.5365
DPH5	-0.221166666666667
HLA-F	0.93275
TBC1D4	-0.6105
RIG	-0.00779999999999998
GLUD1	1.04433333333333
HNRPCL1	0.5305
HBXIP	-0.62175
RNF207	0.2215
APIP	-0.081
PLA2G3	-0.8385
CCDC84	-1.21475
MYLIP	-0.0757692307692307
PHIP	-0.062
AARS2	-0.5295
DHX32	0.18275
SCAPER	0.755
MEN1	-0.574125
NIP7	-1.74425
FLJ25404	0.137
FASTKD3	-0.25175
TMEM158	-3.014
RARA	0.6145
BDH1	0.172
ANKRD16	0.55775
CARM1	-0.228
SS18	0.189833333333333
IKZF2	1.10266666666667
MYD88	1.057375
PML	0.2562
TAF1A	-0.83775
CBFB	-1.316625
HIST1H3H	-1.59816666666667
C7orf29	-0.73975
COMMD4	-0.979666666666667
DPP3	-1.2105
DAB2	0.214125
LOC388882	-0.4415
YPEL4	-0.062125
AGBL3	0.0075
LRP6	0.3472
SERPINH1	-0.464416666666667
TLE1	-0.731
CD244	0.748666666666667
ZDHHC15	0.85525
MGLL	1.4295
PLDN	0.339083333333333
LOC654346	1.189
FAP	3.305
GPR37	0.0466666666666667
SCARA5	2.00216666666667
EBF4	2.11372727272727
LSM6	-0.3485
MLLT1	0.48275
SLC5A12	-0.85875
A2BP1	-0.624833333333333
COPS5	-0.773166666666667
TPM4	0.355571428571429
TNFSF4	0.2305
ACADSB	2.34022222222222
HERPUD1	1.45475
BCL2L11	-0.840555555555556
CEP78	-1.669125
CDCA3	-2.424625
WBSCR19	-0.1746
MYO1A	-2.5195
PPEF1	1.249
LOC440348	0.0445
CPEB2	0.953375
BPTF	-0.0925
RPL21	-0.1674375
GSX2	-0.1875
ADPRH	1.70516666666667
C17orf68	0.720333333333333
KCNS1	0.292
MLLT6	0.3801
PIWIL4	0.47725
RNF26	-1.0205
RAP1B	-0.670375
ADAMTS1	-1.1228
ZNF571	2.21575
P2RY6	-1.0245
TRIM21	0.0383333333333333
CADM3	-0.0365
NLRC5	0.415
ADRA2B	0.134166666666667
LOC90835	-0.7295
PCF11	-0.25675
LOC400451	1.96925
GLTSCR1	0.5614
C17orf88	-0.7035
CDH16	-2.09825
FGF7	3.488375
PCSK4	0.140833333333333
NPC1L1	-1.94366666666667
TAT	1.07285714285714
TBCA	-0.3135
MGC33407	0.03375
GPR115	-0.597375
CYGB	1.3625
FNBP4	-1.03166666666667
C12orf43	-0.459
CBL	-0.8411
CLECL1	1.032
PPAPDC1A	0.6785
WDR25	0.473333333333333
SGCA	1.121
C22orf29	0.180166666666667
YIPF1	1.26675
GALK2	-1.02575
RAB3B	0.7285
LOC440087	2.3945
UCP1	2.1665
REEP5	1.717375
FADD	-0.3777
FOXA1	3.402875
CACNA1A	0.0153333333333333
ABI1	0.355833333333333
GRIN2D	0.44975
SLC1A4	-0.921166666666667
LOC401127	-1.003
HINT2	-0.09175
PLD4	1.4595
ZNF286A	-1.38575
ENY2	-1.13275
IL1F6	0.0925
PXDNL	4.22725
C20orf79	0.59675
TNFSF13B	1.91216666666667
DENND3	0.213125
JARID1D	-3.229
HIST1H2AK	0.0998749999999999
LOC93349	0.3577
SSH1	-1.1649
ENSA	-0.4945
LOC219854	-0.21
CKAP2	-2.0087
DKFZP564J102	1.60333333333333
MGC87315	0.672833333333333
HNRPAB	-0.1345
AMH	-2.2925
ZNF526	0.949
BRUNOL5	-0.1587
CACNG3	0.0526666666666667
TRPM1	-1.698
PPP2R1A	0.460625
COL2A1	0.865
DDN	-0.208
FLJ25770	1.79816666666667
